"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type","species"
"2901",303.192519424458,0.428390061159303,0.495570225512188,0.465526358991786,"SA2","shallow","R","PAST"
"2902",303.263797241888,0.42810171749288,0.496142230194391,0.466066940464374,"SA2","shallow","R","PAST"
"2903",303.335075059317,0.427812026444659,0.496781063172462,0.466607256069292,"SA2","shallow","R","PAST"
"2904",303.406352876747,0.427521034398409,0.497419589741888,0.467147306740765,"SA2","shallow","R","PAST"
"2905",303.477630694177,0.427228786281504,0.49805781055885,0.46768709336463,"SA2","shallow","R","PAST"
"2906",303.548908511606,0.426935325611235,0.498695726247634,0.468226616781408,"SA2","shallow","R","PAST"
"2907",303.620186329036,0.426640694539643,0.499333337402901,0.468765877789238,"SA2","shallow","R","PAST"
"2908",303.691464146466,0.4263449338969,0.499970644591812,0.469304877146547,"SA2","shallow","R","PAST"
"2909",303.762741963896,0.426048083233266,0.500607648355985,0.469843615574634,"SA2","shallow","R","PAST"
"2910",303.834019781325,0.425750180859723,0.50124434921331,0.470382093760007,"SA2","shallow","R","PAST"
"2911",303.905297598755,0.425451263887284,0.501880747659651,0.470920312356618,"SA2","shallow","R","PAST"
"2912",303.976575416185,0.425151368265031,0.502516844170401,0.471458271987945,"SA2","shallow","R","PAST"
"2913",304.047853233614,0.424850528816931,0.503152639201929,0.471995973248921,"SA2","shallow","R","PAST"
"2914",304.119131051044,0.424548779277476,0.503918314309463,0.472533416707762,"SA2","shallow","R","PAST"
"2915",304.190408868474,0.424246152326159,0.50468834098523,0.473070602907669,"SA2","shallow","R","PAST"
"2916",304.261686685904,0.423942679620856,0.505458006597495,0.473607532368405,"SA2","shallow","R","PAST"
"2917",304.332964503333,0.42363839183013,0.506227311422715,0.474144205587802,"SA2","shallow","R","PAST"
"2918",304.404242320763,0.423333318664498,0.506996255735257,0.474680623043136,"SA2","shallow","R","PAST"
"2919",304.475520138193,0.423027488906696,0.507764839807522,0.475216785192442,"SA2","shallow","R","PAST"
"2920",304.546797955622,0.422720930440966,0.508533063910132,0.475752692475732,"SA2","shallow","R","PAST"
"2921",304.618075773052,0.422413670281415,0.509300928312006,0.476288345316126,"SA2","shallow","R","PAST"
"2922",304.689353590482,0.422105734599462,0.510068433280514,0.47682374412093,"SA2","shallow","R","PAST"
"2923",304.760631407912,0.421797148750399,0.510904911945713,0.477358889282632,"SA2","shallow","R","PAST"
"2924",304.831909225341,0.421487937299117,0.511851728796547,0.477893781179834,"SA2","shallow","R","PAST"
"2925",304.903187042771,0.421178124044986,0.512798102930274,0.478428420178126,"SA2","shallow","R","PAST"
"2926",304.974464860201,0.42086773204597,0.513744034660415,0.478962806630918,"SA2","shallow","R","PAST"
"2927",305.04574267763,0.420556783641943,0.514689524299925,0.479496940880177,"SA2","shallow","R","PAST"
"2928",305.11702049506,0.420245300477282,0.515634572161247,0.480030823257181,"SA2","shallow","R","PAST"
"2929",305.18829831249,0.419933303522722,0.516579178556318,0.480564454083158,"SA2","shallow","R","PAST"
"2930",305.25957612992,0.419620813096527,0.517523343796603,0.481097833669935,"SA2","shallow","R","PAST"
"2931",305.330853947349,0.419307848884982,0.518467068193082,0.481630962320514,"SA2","shallow","R","PAST"
"2932",305.402131764779,0.418994429962226,0.519410352056281,0.482163840329632,"SA2","shallow","R","PAST"
"2933",305.473409582209,0.418680574809468,0.520353195696313,0.482696467984264,"SA2","shallow","R","PAST"
"2934",305.544687399639,0.418366301333569,0.521295599422832,0.483228845564117,"SA2","shallow","R","PAST"
"2935",305.615965217068,0.41805162688506,0.522237563545085,0.483760973342077,"SA2","shallow","R","PAST"
"2936",305.687243034498,0.417736568275559,0.523179088371922,0.484292851584629,"SA2","shallow","R","PAST"
"2937",305.758520851928,0.417421141794663,0.524120174211798,0.484824480552254,"SA2","shallow","R","PAST"
"2938",305.829798669357,0.417105363226277,0.525060821372777,0.485355860499801,"SA2","shallow","R","PAST"
"2939",305.901076486787,0.416789247864446,0.526001030162546,0.485886991676834,"SA2","shallow","R","PAST"
"2940",305.972354304217,0.416472810528667,0.526940800888417,0.486417874327955,"SA2","shallow","R","PAST"
"2941",306.043632121647,0.416156065578729,0.52788013385735,0.486948508693107,"SA2","shallow","R","PAST"
"2942",306.114909939076,0.415839026929079,0.528819029375945,0.487478895007865,"SA2","shallow","R","PAST"
"2943",306.186187756506,0.415521708062722,0.529757487750455,0.488009033503692,"SA2","shallow","R","PAST"
"2944",306.257465573936,0.415204122044702,0.530695509286774,0.488538924408193,"SA2","shallow","R","PAST"
"2945",306.328743391365,0.414886281535134,0.531633094290477,0.489068567945356,"SA2","shallow","R","PAST"
"2946",306.400021208795,0.41456819880184,0.532570243066784,0.489597964335767,"SA2","shallow","R","PAST"
"2947",306.471299026225,0.414249885732575,0.533506955920607,0.490127113796797,"SA2","shallow","R","PAST"
"2948",306.542576843655,0.413931353846877,0.534443233156506,0.490656016542831,"SA2","shallow","R","PAST"
"2949",306.613854661084,0.413612614307526,0.535379075078749,0.491184672785412,"SA2","shallow","R","PAST"
"2950",306.685132478514,0.413293677931665,0.536314481991254,0.49171308273343,"SA2","shallow","R","PAST"
"2951",306.756410295944,0.41297455520154,0.537249454197647,0.492241246593265,"SA2","shallow","R","PAST"
"2952",306.827688113373,0.412655256274937,0.538183992001234,0.492769164568953,"SA2","shallow","R","PAST"
"2953",306.898965930803,0.412335790995254,0.539118095705011,0.493296836862317,"SA2","shallow","R","PAST"
"2954",306.970243748233,0.412016168901281,0.540051765611665,0.493824263673076,"SA2","shallow","R","PAST"
"2955",307.041521565663,0.411696399236657,0.54098500202357,0.494351445199008,"SA2","shallow","R","PAST"
"2956",307.112799383092,0.411376490959045,0.541917805242822,0.494878381636024,"SA2","shallow","R","PAST"
"2957",307.184077200522,0.411056452748994,0.542850175571192,0.495405073178294,"SA2","shallow","R","PAST"
"2958",307.255355017952,0.410736293018551,0.543782113310171,0.495931520018349,"SA2","shallow","R","PAST"
"2959",307.326632835381,0.410416019919576,0.544713618760936,0.496457722347166,"SA2","shallow","R","PAST"
"2960",307.397910652811,0.410095641351818,0.545644692224387,0.496983680354255,"SA2","shallow","R","PAST"
"2961",307.469188470241,0.409775164970716,0.546575334001111,0.497509394227748,"SA2","shallow","R","PAST"
"2962",307.540466287671,0.409454598194972,0.547505544391422,0.498034864154473,"SA2","shallow","R","PAST"
"2963",307.6117441051,0.409133948213879,0.548435323695324,0.498560090320026,"SA2","shallow","R","PAST"
"2964",307.68302192253,0.408813221994419,0.549364672212561,0.499085072908837,"SA2","shallow","R","PAST"
"2965",307.75429973996,0.408492426288139,0.550293590242554,0.499609812104239,"SA2","shallow","R","PAST"
"2966",307.82557755739,0.408171567637812,0.551222078084472,0.500134308088519,"SA2","shallow","R","PAST"
"2967",307.896855374819,0.407850652383892,0.552150136037159,0.500658561042968,"SA2","shallow","R","PAST"
"2968",307.968133192249,0.407529686670761,0.553077764399219,0.501182571147957,"SA2","shallow","R","PAST"
"2969",308.039411009679,0.40720867645278,0.55400496346893,0.501706338582977,"SA2","shallow","R","PAST"
"2970",308.110688827108,0.40688762750016,0.554931733544308,0.502229863526654,"SA2","shallow","R","PAST"
"2971",308.181966644538,0.406566545404644,0.555858074923098,0.502753146156838,"SA2","shallow","R","PAST"
"2972",308.253244461968,0.406245435585,0.556783987902744,0.50327618665062,"SA2","shallow","R","PAST"
"2973",308.324522279398,0.405924303292371,0.557709472780421,0.503798985184364,"SA2","shallow","R","PAST"
"2974",308.395800096827,0.405603153615419,0.55863452985301,0.504321541933749,"SA2","shallow","R","PAST"
"2975",308.467077914257,0.405281991485346,0.559559159417137,0.504843857073819,"SA2","shallow","R","PAST"
"2976",308.538355731687,0.404960821680737,0.560483361769127,0.505365930778982,"SA2","shallow","R","PAST"
"2977",308.609633549116,0.404639648832249,0.561407137205037,0.505887763223065,"SA2","shallow","R","PAST"
"2978",308.680911366546,0.404318477427171,0.562330486020652,0.506409354579326,"SA2","shallow","R","PAST"
"2979",308.752189183976,0.403997311813829,0.563253408511469,0.506930705020491,"SA2","shallow","R","PAST"
"2980",308.823467001406,0.403676156205853,0.564175904972717,0.507451814718767,"SA2","shallow","R","PAST"
"2981",308.894744818835,0.403355014686323,0.565097975699363,0.507972683845878,"SA2","shallow","R","PAST"
"2982",308.966022636265,0.40303389121177,0.566019620986056,0.508493312573066,"SA2","shallow","R","PAST"
"2983",309.037300453695,0.402712789616068,0.566940841127224,0.509013701071137,"SA2","shallow","R","PAST"
"2984",309.108578271124,0.402391713614185,0.567861636416983,0.509533849510458,"SA2","shallow","R","PAST"
"2985",309.179856088554,0.40207066680585,0.568782007149207,0.510053758060973,"SA2","shallow","R","PAST"
"2986",309.251133905984,0.401749652679063,0.569701953617457,0.510573426892254,"SA2","shallow","R","PAST"
"2987",309.322411723414,0.40142867461354,0.570621476115063,0.511092856173466,"SA2","shallow","R","PAST"
"2988",309.393689540843,0.401107735884011,0.571540574935048,0.511612046073413,"SA2","shallow","R","PAST"
"2989",309.464967358273,0.400786839663455,0.572459250370202,0.512130996760551,"SA2","shallow","R","PAST"
"2990",309.536245175703,0.40046598902619,0.573377502713004,0.512649708402989,"SA2","shallow","R","PAST"
"2991",309.607522993132,0.400145186950917,0.574295332255687,0.513168181168506,"SA2","shallow","R","PAST"
"2992",309.678800810562,0.399824436323623,0.575212739290218,0.513686415224566,"SA2","shallow","R","PAST"
"2993",309.750078627992,0.399503739940426,0.576129724108259,0.514204410738323,"SA2","shallow","R","PAST"
"2994",309.821356445422,0.399183100510322,0.577046287001248,0.514722167876634,"SA2","shallow","R","PAST"
"2995",309.892634262851,0.39886252065784,0.577962428260335,0.515239686806051,"SA2","shallow","R","PAST"
"2996",309.963912080281,0.398542002925627,0.578878148176393,0.51575696769288,"SA2","shallow","R","PAST"
"2997",310.035189897711,0.398221549776942,0.579793447040027,0.516274010703121,"SA2","shallow","R","PAST"
"2998",310.106467715141,0.397901163598079,0.580708325141595,0.51679081600253,"SA2","shallow","R","PAST"
"2999",310.17774553257,0.397580846700713,0.581622782771166,0.517307383756592,"SA2","shallow","R","PAST"
"3000",310.24902335,0.397260601324192,0.582536820218556,0.517823714130557,"SA2","shallow","R","PAST"
"3001",292.54865554,0.841434883772293,0.976342202412792,0.948108144061523,"MF2","deep","GP","OFRA"
"3002",292.618489403133,0.846703951605356,0.980760235617835,0.951746418924299,"MF2","deep","GP","OFRA"
"3003",292.688323266265,0.85195909435355,0.985167488346615,0.95537742923558,"MF2","deep","GP","OFRA"
"3004",292.758157129398,0.857200039213772,0.98956373567081,0.959001026613369,"MF2","deep","GP","OFRA"
"3005",292.82799099253,0.862426507045721,0.993948746915424,0.962617058694352,"MF2","deep","GP","OFRA"
"3006",292.897824855663,0.867638212243102,0.998322285524965,0.96622536903386,"MF2","deep","GP","OFRA"
"3007",292.967658718795,0.872834862603034,1.00268410892709,0.9698257970036,"MF2","deep","GP","OFRA"
"3008",293.037492581928,0.878016159193618,1.00703396839364,0.97341817768707,"MF2","deep","GP","OFRA"
"3009",293.10732644506,0.88318179621976,1.01137160889917,0.977002341772696,"MF2","deep","GP","OFRA"
"3010",293.177160308193,0.888331460887181,1.01569676897674,0.980578115444561,"MF2","deep","GP","OFRA"
"3011",293.246994171325,0.893464833264708,1.02000918057122,0.984145320270769,"MF2","deep","GP","OFRA"
"3012",293.316828034458,0.898581586144842,1.02430856888989,0.98770377308937,"MF2","deep","GP","OFRA"
"3013",293.38666189759,0.903681384902645,1.02859465225046,0.991253285891821,"MF2","deep","GP","OFRA"
"3014",293.456495760723,0.908763887352946,1.03286714192634,0.994793665703933,"MF2","deep","GP","OFRA"
"3015",293.526329623855,0.913828743605958,1.03712574198938,0.998324714464292,"MF2","deep","GP","OFRA"
"3016",293.596163486988,0.918875595921281,1.0413701491499,1.0018462289001,"MF2","deep","GP","OFRA"
"3017",293.66599735012,0.923904078560435,1.04560005259409,1.00535800040042,"MF2","deep","GP","OFRA"
"3018",293.735831213253,0.928913817637813,1.04981513381872,1.0088598148868,"MF2","deep","GP","OFRA"
"3019",293.805665076386,0.933904430970288,1.05401506646328,1.01235145268117,"MF2","deep","GP","OFRA"
"3020",293.875498939518,0.938875527925386,1.05819951613946,1.0158326883711,"MF2","deep","GP","OFRA"
"3021",293.945332802651,0.943826709268197,1.06236814025805,1.01930329067235,"MF2","deep","GP","OFRA"
"3022",294.015166665783,0.94875756700697,1.06652058785318,1.02276302228853,"MF2","deep","GP","OFRA"
"3023",294.085000528916,0.953667684237601,1.0706564994041,1.02621163976819,"MF2","deep","GP","OFRA"
"3024",294.154834392048,0.958556634986976,1.07477550665433,1.02964889335888,"MF2","deep","GP","OFRA"
"3025",294.224668255181,0.963423984055331,1.07887723242837,1.03307452685855,"MF2","deep","GP","OFRA"
"3026",294.294502118313,0.968269286857651,1.08296129044593,1.03648827746401,"MF2","deep","GP","OFRA"
"3027",294.364335981446,0.973092089264259,1.08702728513372,1.03988987561655,"MF2","deep","GP","OFRA"
"3028",294.434169844578,0.977891927440652,1.09107481143488,1.04327904484462,"MF2","deep","GP","OFRA"
"3029",294.504003707711,0.982668327686748,1.09510345461611,1.04665550160371,"MF2","deep","GP","OFRA"
"3030",294.573837570843,0.987420806275552,1.09911279007254,1.0500189551132,"MF2","deep","GP","OFRA"
"3031",294.643671433976,0.992148869291484,1.10310238313038,1.05336910719034,"MF2","deep","GP","OFRA"
"3032",294.713505297108,0.996852012468409,1.10721434043511,1.05670565208129,"MF2","deep","GP","OFRA"
"3033",294.783339160241,1.00152972102755,1.11132877940306,1.06002827628921,"MF2","deep","GP","OFRA"
"3034",294.853173023373,1.00618146951535,1.11541945804447,1.06333665839942,"MF2","deep","GP","OFRA"
"3035",294.923006886506,1.01080672164159,1.11948586312057,1.06663046890161,"MF2","deep","GP","OFRA"
"3036",294.992840749639,1.01540493011769,1.12352747025137,1.0699093700091,"MF2","deep","GP","OFRA"
"3037",295.062674612771,1.01997553649558,1.12754374373118,1.07317301547526,"MF2","deep","GP","OFRA"
"3038",295.132508475904,1.02451797100717,1.13176382919718,1.0764210504069,"MF2","deep","GP","OFRA"
"3039",295.202342339036,1.02903165240464,1.13605992690328,1.07965311107489,"MF2","deep","GP","OFRA"
"3040",295.272176202169,1.03351598780175,1.14032272642549,1.0828688247218,"MF2","deep","GP","OFRA"
"3041",295.342010065301,1.03797037251639,1.14455156821915,1.08606780936681,"MF2","deep","GP","OFRA"
"3042",295.411843928434,1.0423941899145,1.14874578083929,1.08924967360772,"MF2","deep","GP","OFRA"
"3043",295.481677791566,1.04678681125562,1.15290468082937,1.09241401642029,"MF2","deep","GP","OFRA"
"3044",295.551511654699,1.05114759554035,1.15702757261405,1.09556042695476,"MF2","deep","GP","OFRA"
"3045",295.621345517831,1.0553761367126,1.16111374839597,1.09868848432981,"MF2","deep","GP","OFRA"
"3046",295.691179380964,1.05838234858411,1.16516248805712,1.10179775742379,"MF2","deep","GP","OFRA"
"3047",295.761013244096,1.06133157025442,1.16917305906497,1.1048878046635,"MF2","deep","GP","OFRA"
"3048",295.830847107229,1.06423075913518,1.17314471638366,1.10795817381046,"MF2","deep","GP","OFRA"
"3049",295.900680970361,1.06710713707308,1.17707670239065,1.1110084017448,"MF2","deep","GP","OFRA"
"3050",295.970514833494,1.06997176800115,1.1809682467991,1.11403801424677,"MF2","deep","GP","OFRA"
"3051",296.040348696626,1.07282433636074,1.1848185665864,1.11704652577618,"MF2","deep","GP","OFRA"
"3052",296.110182559759,1.07566451721035,1.18862686592904,1.12003343924961,"MF2","deep","GP","OFRA"
"3053",296.180016422892,1.07849197596854,1.19239233614441,1.12299824581566,"MF2","deep","GP","OFRA"
"3054",296.249850286024,1.081306368151,1.19611415563971,1.12594042462839,"MF2","deep","GP","OFRA"
"3055",296.319684149157,1.08410733910164,1.19979148986839,1.12885944261894,"MF2","deep","GP","OFRA"
"3056",296.389518012289,1.08689452371769,1.20342349129462,1.13175475426562,"MF2","deep","GP","OFRA"
"3057",296.459351875422,1.08966754616879,1.20700929936598,1.13462580136255,"MF2","deep","GP","OFRA"
"3058",296.529185738554,1.09242601960989,1.21054804049499,1.13747201278701,"MF2","deep","GP","OFRA"
"3059",296.599019601687,1.09516954588803,1.21403882804966,1.14029280426575,"MF2","deep","GP","OFRA"
"3060",296.668853464819,1.09789771524296,1.21748076235368,1.14308757814033,"MF2","deep","GP","OFRA"
"3061",296.738687327952,1.10054933878214,1.2208729306966,1.14585572313188,"MF2","deep","GP","OFRA"
"3062",296.808521191084,1.1030938489883,1.22421440735426,1.14859661410521,"MF2","deep","GP","OFRA"
"3063",296.878355054217,1.10562200350145,1.22750425362024,1.1513096118329,"MF2","deep","GP","OFRA"
"3064",296.948188917349,1.10813336262037,1.23074151784841,1.15399406275914,"MF2","deep","GP","OFRA"
"3065",297.018022780482,1.11062747431808,1.23392523550728,1.15664929876407,"MF2","deep","GP","OFRA"
"3066",297.087856643614,1.11310387393308,1.23705442924646,1.15927463692845,"MF2","deep","GP","OFRA"
"3067",297.157690506747,1.11556208385489,1.24012810897564,1.16186937929934,"MF2","deep","GP","OFRA"
"3068",297.22752436988,1.11800161320382,1.24314527195673,1.16443281265674,"MF2","deep","GP","OFRA"
"3069",297.297358233012,1.12042195750514,1.24610490290935,1.16696420828182,"MF2","deep","GP","OFRA"
"3070",297.367192096145,1.12282259835755,1.2490059741303,1.16946282172692,"MF2","deep","GP","OFRA"
"3071",297.437025959277,1.12520300309605,1.25184744562736,1.17192789258767,"MF2","deep","GP","OFRA"
"3072",297.50685982241,1.12756262444932,1.25462826526797,1.17435864427767,"MF2","deep","GP","OFRA"
"3073",297.576693685542,1.12990090019159,1.257347368943,1.17675428380614,"MF2","deep","GP","OFRA"
"3074",297.646527548675,1.13221725278918,1.26000368074634,1.17911400155887,"MF2","deep","GP","OFRA"
"3075",297.716361411807,1.13451108904166,1.26259611317053,1.18143697108297,"MF2","deep","GP","OFRA"
"3076",297.78619527494,1.13678179971797,1.26512356731886,1.18372234887591,"MF2","deep","GP","OFRA"
"3077",297.856029138072,1.13902875918743,1.26758493313447,1.18596927417915,"MF2","deep","GP","OFRA"
"3078",297.925863001205,1.14125132504587,1.26997908964672,1.18817686877715,"MF2","deep","GP","OFRA"
"3079",297.995696864337,1.14344883773708,1.27230490523534,1.19034423680196,"MF2","deep","GP","OFRA"
"3080",298.06553072747,1.14562062016961,1.27456123791255,1.19247046454412,"MF2","deep","GP","OFRA"
"3081",298.135364590602,1.1477659773294,1.27674693562377,1.19455462027045,"MF2","deep","GP","OFRA"
"3082",298.205198453735,1.14988419588816,1.27886083656699,1.19659575404912,"MF2","deep","GP","OFRA"
"3083",298.275032316867,1.15197454380794,1.28090176953137,1.19859289758284,"MF2","deep","GP","OFRA"
"3084",298.34486618,1.15403626994212,1.28286855425516,1.20054506405056,"MF2","deep","GP","OFRA"
"3085",298.414700043132,1.15606860363306,1.28476000180339,1.20245124795855,"MF2","deep","GP","OFRA"
"3086",298.484533906265,1.15807075430681,1.28657491496549,1.20431042500134,"MF2","deep","GP","OFRA"
"3087",298.554367769398,1.1600419110651,1.28843908188126,1.20612155193331,"MF2","deep","GP","OFRA"
"3088",298.62420163253,1.16198124227522,1.29024913828621,1.20788356645163,"MF2","deep","GP","OFRA"
"3089",298.694035495663,1.16388789515787,1.2919773858261,1.20959538709121,"MF2","deep","GP","OFRA"
"3090",298.763869358795,1.16576099537368,1.29362257726705,1.21125591313248,"MF2","deep","GP","OFRA"
"3091",298.833703221928,1.16759964660873,1.29518345962962,1.21286402452277,"MF2","deep","GP","OFRA"
"3092",298.90353708506,1.16940293015965,1.29665877474041,1.21441858181206,"MF2","deep","GP","OFRA"
"3093",298.973370948193,1.17116990451869,1.29804725980552,1.21591842610382,"MF2","deep","GP","OFRA"
"3094",299.043204811325,1.17289960495955,1.29934764800595,1.21736237902195,"MF2","deep","GP","OFRA"
"3095",299.113038674458,1.17459104312429,1.30055866911485,1.2187492426945,"MF2","deep","GP","OFRA"
"3096",299.18287253759,1.17624320661226,1.30167905013653,1.22007779975508,"MF2","deep","GP","OFRA"
"3097",299.252706400723,1.17785505857149,1.30270751596705,1.22134681336287,"MF2","deep","GP","OFRA"
"3098",299.322540263855,1.17942553729343,1.30364279007629,1.22255502724206,"MF2","deep","GP","OFRA"
"3099",299.392374126988,1.18084081644631,1.30448359521106,1.22370116574159,"MF2","deep","GP","OFRA"
"3100",299.46220799012,1.18216513921906,1.30522865411919,1.22478393391622,"MF2","deep","GP","OFRA"
"3101",299.532041853253,1.18343659544301,1.30587669029402,1.2258020176297,"MF2","deep","GP","OFRA"
"3102",299.601875716386,1.18465403388023,1.30642642873905,1.22675408368107,"MF2","deep","GP","OFRA"
"3103",299.671709579518,1.1858162820804,1.30687659675215,1.22763877995489,"MF2","deep","GP","OFRA"
"3104",299.741543442651,1.18692214618937,1.30722592472888,1.22845473559652,"MF2","deep","GP","OFRA"
"3105",299.811377305783,1.18797041076603,1.30761111344413,1.2292005612131,"MF2","deep","GP","OFRA"
"3106",299.881211168916,1.18895983860795,1.30820224942142,1.22987484910149,"MF2","deep","GP","OFRA"
"3107",299.951045032048,1.1898891705867,1.30868880641192,1.23047617350374,"MF2","deep","GP","OFRA"
"3108",300.020878895181,1.19075712549337,1.30906926910549,1.23100309089125,"MF2","deep","GP","OFRA"
"3109",300.090712758313,1.19156239989533,1.30934212253616,1.23145414027839,"MF2","deep","GP","OFRA"
"3110",300.160546621446,1.1923036680047,1.30950585308594,1.23182784356654,"MF2","deep","GP","OFRA"
"3111",300.230380484578,1.19297958155974,1.30955894951692,1.23212270591928,"MF2","deep","GP","OFRA"
"3112",300.300214347711,1.19358876971971,1.30949990403096,1.23233721616969,"MF2","deep","GP","OFRA"
"3113",300.370048210843,1.19412983897439,1.30932721335589,1.23246984726056,"MF2","deep","GP","OFRA"
"3114",300.439882073976,1.19460137306903,1.30903937985754,1.23251905671818,"MF2","deep","GP","OFRA"
"3115",300.509715937108,1.19500193294587,1.30863491267639,1.2324832871606,"MF2","deep","GP","OFRA"
"3116",300.579549800241,1.19533005670318,1.30811232888771,1.23236096684092,"MF2","deep","GP","OFRA"
"3117",300.649383663373,1.19558425957297,1.30747015468404,1.23215051022645,"MF2","deep","GP","OFRA"
"3118",300.719217526506,1.19576303391846,1.30670692657856,1.23185031861409,"MF2","deep","GP","OFRA"
"3119",300.789051389639,1.19586484925252,1.30582119262797,1.23145878078283,"MF2","deep","GP","OFRA"
"3120",300.858885252771,1.19588815227825,1.30481151367323,1.23097427368354,"MF2","deep","GP","OFRA"
"3121",300.928719115904,1.19583136695301,1.30367646459673,1.2303951631667,"MF2","deep","GP","OFRA"
"3122",300.998552979036,1.19569289457716,1.3024146355938,1.22971980474839,"MF2","deep","GP","OFRA"
"3123",301.068386842169,1.19547111390881,1.3010246334571,1.22894654441481,"MF2","deep","GP","OFRA"
"3124",301.138220705301,1.19516438130613,1.29950508287162,1.22807371946553,"MF2","deep","GP","OFRA"
"3125",301.208054568434,1.1947710308984,1.2978546277185,1.22709965939574,"MF2","deep","GP","OFRA"
"3126",301.277888431566,1.19428937478743,1.29607193238538,1.22602268681742,"MF2","deep","GP","OFRA"
"3127",301.347722294699,1.19371770328076,1.29415568308116,1.22484111841935,"MF2","deep","GP","OFRA"
"3128",301.417556157831,1.1929692247811,1.29210458915297,1.22355326596606,"MF2","deep","GP","OFRA"
"3129",301.487390020964,1.19101239831955,1.28991738440273,1.2221574373352,"MF2","deep","GP","OFRA"
"3130",301.557223884096,1.18893565336533,1.28759282840121,1.22065193759314,"MF2","deep","GP","OFRA"
"3131",301.627057747229,1.18673787341277,1.2851297077968,1.21903507010834,"MF2","deep","GP","OFRA"
"3132",301.696891610361,1.18441795722776,1.28252683761669,1.21730513770188,"MF2","deep","GP","OFRA"
"3133",301.766725473494,1.18197481959237,1.27978306255763,1.21546044383445,"MF2","deep","GP","OFRA"
"3134",301.836559336626,1.17940739204539,1.27689725826388,1.21349929382902,"MF2","deep","GP","OFRA"
"3135",301.906393199759,1.17671462361795,1.27386833258943,1.21141999612826,"MF2","deep","GP","OFRA"
"3136",301.976227062892,1.17389548156356,1.27069578205601,1.20922086358561,"MF2","deep","GP","OFRA"
"3137",302.046060926024,1.17094895208168,1.26771311484071,1.20690021478885,"MF2","deep","GP","OFRA"
"3138",302.115894789157,1.16787404103433,1.26467807754146,1.20445637541477,"MF2","deep","GP","OFRA"
"3139",302.185728652289,1.16466977465469,1.26149154995619,1.20188767961354,"MF2","deep","GP","OFRA"
"3140",302.255562515422,1.16133520024741,1.2581521693516,1.19919247142121,"MF2","deep","GP","OFRA"
"3141",302.325396378554,1.15786938687974,1.25465860688791,1.1963691061985,"MF2","deep","GP","OFRA"
"3142",302.395230241687,1.15427142606284,1.25100956915877,1.1934159520941,"MF2","deep","GP","OFRA"
"3143",302.465064104819,1.15054043242291,1.24720379971486,1.19033139153048,"MF2","deep","GP","OFRA"
"3144",302.534897967952,1.14667554436141,1.24324008056814,1.18711382271,"MF2","deep","GP","OFRA"
"3145",302.604731831084,1.14267592470383,1.23911723367328,1.18376166113917,"MF2","deep","GP","OFRA"
"3146",302.674565694217,1.13854076133667,1.23483412238311,1.18027334116853,"MF2","deep","GP","OFRA"
"3147",302.744399557349,1.13426926783204,1.23038965287467,1.17664731754573,"MF2","deep","GP","OFRA"
"3148",302.814233420482,1.12986068405949,1.22578277554265,1.17288206697922,"MF2","deep","GP","OFRA"
"3149",302.884067283614,1.12531427678467,1.22101248635687,1.16897608970959,"MF2","deep","GP","OFRA"
"3150",302.953901146747,1.12051033438651,1.21607782818048,1.16492791108595,"MF2","deep","GP","OFRA"
"3151",303.023735009879,1.11531274819184,1.21097789204569,1.16073608314421,"MF2","deep","GP","OFRA"
"3152",303.093568873012,1.10997443607104,1.20571181838384,1.1563991861843,"MF2","deep","GP","OFRA"
"3153",303.163402736145,1.10449509334456,1.20027879820666,1.1519158303431,"MF2","deep","GP","OFRA"
"3154",303.233236599277,1.0988744542107,1.19502486362718,1.14728465715999,"MF2","deep","GP","OFRA"
"3155",303.30307046241,1.09311229207373,1.18991378361057,1.14250434113152,"MF2","deep","GP","OFRA"
"3156",303.372904325542,1.08720841983149,1.18461985894803,1.13757359125206,"MF2","deep","GP","OFRA"
"3157",303.442738188675,1.08116269012176,1.17914160662573,1.13249115253693,"MF2","deep","GP","OFRA"
"3158",303.512572051807,1.07497499552684,1.17347760033372,1.12725580752455,"MF2","deep","GP","OFRA"
"3159",303.58240591494,1.06864526873592,1.16762647261727,1.12186637775424,"MF2","deep","GP","OFRA"
"3160",303.652239778072,1.06217348266485,1.16158691697327,1.11632172521605,"MF2","deep","GP","OFRA"
"3161",303.722073641205,1.05555965053307,1.15535768988598,1.11062075376934,"MF2","deep","GP","OFRA"
"3162",303.791907504337,1.0488038258974,1.14893761279552,1.10476241052651,"MF2","deep","GP","OFRA"
"3163",303.86174136747,1.04190610264277,1.1423255739933,1.09874568719849,"MF2","deep","GP","OFRA"
"3164",303.931575230602,1.03486661492964,1.13552053043829,1.09256962139855,"MF2","deep","GP","OFRA"
"3165",304.001409093735,1.02768553709854,1.12852150948835,1.08623329790131,"MF2","deep","GP","OFRA"
"3166",304.071242956867,1.02036308353155,1.12132761054085,1.07973584985331,"MF2","deep","GP","OFRA"
"3167",304.14107682,1.01289950847127,1.11393800657733,1.07307645993234,"MF2","deep","GP","OFRA"
"3168",304.210910683133,1.00529510579744,1.10635194560676,1.06625436145217,"MF2","deep","GP","OFRA"
"3169",304.280744546265,0.997550208761897,1.09869539005013,1.05926883940987,"MF2","deep","GP","OFRA"
"3170",304.350578409398,0.98964533490809,1.09133418503163,1.05211923147275,"MF2","deep","GP","OFRA"
