"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec"
"347","K203b_3203",161.838732786454,0.00817257691557217,31.310016385235,"K203b","K2","3203",32,"light","T3",26.00420606,610.5,0.6105,0.00498935820695681
"348","K203b_3203D",164.973456500123,-0.00861658014373179,31.32148815268,"K203b","K2","3203D",32,"dark","T3",26.00420606,610.5,0.6105,-0.00526042217774826
"349","K203b_3304",130.393248282135,0.00215560864981019,32.3656146213943,"K203b","K2","3304",33,"light","T3",26.00420606,610.5,0.6105,0.00131599908070912
"350","K203b_3304D",127.478314182777,-0.00756864039419331,32.406735913337,"K203b","K2","3304D",33,"dark","T3",26.00420606,610.5,0.6105,-0.00462065496065502
"351","K203b_3406",120.116916905248,-0.00370006255297656,33.042007669365,"K203b","K2","3406",34,"light","T3",26.00420606,610.5,0.6105,-0.00225888818859219
"352","K203b_3406D",114.834484252506,-0.0067185590205528,33.0854013299374,"K203b","K2","3406D",34,"dark","T3",26.00420606,610.5,0.6105,-0.00410168028204748
"353","K203c_2703",167.19696101478,0.00697782164046802,26.2791612362591,"K203c","K2","2703",27,"light","T3",32.47477376,611,0.611,0.00426344902232596
"354","K203c_2703D",170.600621974277,-0.00596490414885345,26.2991301762938,"K203c","K2","2703D",27,"dark","T3",32.47477376,611,0.611,-0.00364455643494946
"355","K203c_2805",182.316451112646,0.00595648656547853,27.2847170603684,"K203c","K2","2805",28,"light","T3",32.47477376,611,0.611,0.00363941329150738
"356","K203c_2805D",182.741003314295,-0.00739491297674369,27.2315520271555,"K203c","K2","2805D",28,"dark","T3",32.47477376,611,0.611,-0.00451829182879039
"357","K203c_2906",160.355528577179,0.00408786962065849,28.2374586862829,"K203c","K2","2906",29,"light","T3",32.47477376,611,0.611,0.00249768833822234
"358","K203c_2906D",159.99488571569,-0.00744759290916748,28.2724212658179,"K203c","K2","2906D",29,"dark","T3",32.47477376,611,0.611,-0.00455047926750133
"359","K203c_3002",172.10360806129,0.00604990378864521,29.4610892349417,"K203c","K2","3002",30,"light","T3",32.47477376,611,0.611,0.00369649121486222
"360","K203c_3002D",172.671236708277,-0.00944101639325802,29.4387837084359,"K203c","K2","3002D",30,"dark","T3",32.47477376,611,0.611,-0.00576846101628065
"361","K203c_3104",154.597650468099,0.00832552236678785,30.0650390784663,"K203c","K2","3104",31,"light","T3",32.47477376,611,0.611,0.00508689416610738
"362","K203c_3104D",157.052969950897,-0.00950631717274273,30.083893569748,"K203c","K2","3104D",31,"dark","T3",32.47477376,611,0.611,-0.00580835979254581
"363","K203c_3205",138.443868512598,0.00208692153479667,31.2135639946031,"K203c","K2","3205",32,"light","T3",32.47477376,611,0.611,0.00127510905776077
"364","K203c_3205D",136.685213086585,-0.00996283334661168,31.2909715015173,"K203c","K2","3205D",32,"dark","T3",32.47477376,611,0.611,-0.00608729117477974
"365","K203c_3301",177.263868173039,0.00628402076507255,32.4991253622893,"K203c","K2","3301",33,"light","T3",32.47477376,611,0.611,0.00383953668745933
"366","K203c_3301D",176.924953967001,-0.00799544077197751,32.5464860679284,"K203c","K2","3301D",33,"dark","T3",32.47477376,611,0.611,-0.00488521431167826
"367","K203c_3402",157.712170464908,-0.00186844477319242,33.1151515222404,"K203c","K2","3402",34,"light","T3",32.47477376,611,0.611,-0.00114161975642057
"368","K203c_3402D",153.886234922159,-0.00637953284679633,33.2010890683704,"K203c","K2","3402D",34,"dark","T3",32.47477376,611,0.611,-0.00389789456939256
"369","K203d_2704",158.954154716038,0.00321284353364015,26.4942901557542,"K203d","K2","2704",27,"light","T3",18.01660913,613.75,0.61375,0.00197188271877164
"370","K203d_2704D",160.222660927676,-0.00330847015369848,26.4355021072155,"K203d","K2","2704D",27,"dark","T3",18.01660913,613.75,0.61375,-0.00203057355683244
"371","K203d_2805",175.716074889607,0.00229563265609061,27.2895049835259,"K203d","K2","2805",28,"light","T3",18.01660913,613.75,0.61375,0.00140894454267561
"372","K203d_2805D",174.837284755759,-0.00468891417844685,27.268513388574,"K203d","K2","2805D",28,"dark","T3",18.01660913,613.75,0.61375,-0.00287782107702175
"373","K203d_2901",214.724826650023,0.00631642839107795,28.3919486134022,"K203d","K2","2901",29,"light","T3",18.01660913,613.75,0.61375,0.00387670792502409
"374","K203d_2901D",218.626399714863,-0.00353400672703682,28.2372501472335,"K203d","K2","2901D",29,"dark","T3",18.01660913,613.75,0.61375,-0.00216899662871885
"375","K203d_3002",170.611289823849,0.0011090890914674,29.4161926728731,"K203d","K2","3002",30,"light","T3",18.01660913,613.75,0.61375,0.000680703429888117
"376","K203d_3002D",168.647397058766,-0.0065180085422662,29.3901909160749,"K203d","K2","3002D",30,"dark","T3",18.01660913,613.75,0.61375,-0.00400042774281588
"377","K203d_3104",154.134280632685,0.00296988432316174,30.1882262280699,"K203d","K2","3104",31,"light","T3",18.01660913,613.75,0.61375,0.00182276650334052
"378","K203d_3104D",153.89732568808,-0.00601993999347308,30.1572280148757,"K203d","K2","3104D",31,"dark","T3",18.01660913,613.75,0.61375,-0.0036947381709941
"379","K203d_3206",124.779250005251,-0.00184828499730719,31.2957723843593,"K203d","K2","3206",32,"light","T3",18.01660913,613.75,0.61375,-0.00113438491709729
"380","K203d_3206D",121.314346243581,-0.00613253989814833,31.3722421845398,"K203d","K2","3206D",32,"dark","T3",18.01660913,613.75,0.61375,-0.00376384636248854
"381","K203d_3301",167.637122656156,0.00226167304502173,32.3792426142394,"K203d","K2","3301",33,"light","T3",18.01660913,613.75,0.61375,0.00138810183138209
"382","K203d_3301D",165.358756665377,-0.00570809263538241,32.4851980973837,"K203d","K2","3301D",33,"dark","T3",18.01660913,613.75,0.61375,-0.00350334185496595
"383","K203d_3403",147.82404138866,-0.0030637250460761,33.1130971014884,"K203d","K2","3403",34,"light","T3",18.01660913,613.75,0.61375,-0.00188036124702921
"384","K203d_3403D",143.33205824134,-0.00511053096294763,33.1236740840943,"K203d","K2","3403D",34,"dark","T3",18.01660913,613.75,0.61375,-0.00313658837850911
"385","K20Ca_2704",171.671073982669,0.0100518670800678,26.3648198845486,"K20Ca","K2","2704",27,"light","C",44.33191134,607.75,0.60775,0.00610902221791121
"386","K20Ca_2704D",176.657464207547,-0.0100179490725747,26.3251612467956,"K20Ca","K2","2704D",27,"dark","C",44.33191134,607.75,0.60775,-0.00608840854885727
"387","K20Ca_2806",156.650348373664,0.00792828865072448,27.3094562835855,"K20Ca","K2","2806",28,"light","C",44.33191134,607.75,0.60775,0.0048184174274778
"388","K20Ca_2806D",158.001204332269,-0.00995275386780568,27.2105407629287,"K20Ca","K2","2806D",28,"dark","C",44.33191134,607.75,0.60775,-0.0060487861631589
"389","K20Ca_2901",216.067893367302,0.0159719068111793,28.4012552120083,"K20Ca","K2","2901",29,"light","C",44.33191134,607.75,0.60775,0.00970692636449422
"390","K20Ca_2901D",224.953479399732,-0.0115425618893542,28.2841603179914,"K20Ca","K2","2901D",29,"dark","C",44.33191134,607.75,0.60775,-0.00701499198825502
"391","K20Ca_3003",154.254337722396,0.00799923880479024,29.2429627558284,"K20Ca","K2","3003",30,"light","C",44.33191134,607.75,0.60775,0.00486153738361127
"392","K20Ca_3003D",156.176802952623,-0.0140727758715352,29.268247403179,"K20Ca","K2","3003D",30,"dark","C",44.33191134,607.75,0.60775,-0.00855272953592552
"393","K20Ca_3105",146.995582784408,0.0127124529407847,30.0001401075809,"K20Ca","K2","3105",31,"light","C",44.33191134,607.75,0.60775,0.0077259932747619
"394","K20Ca_3105D",151.93454802666,-0.0142392318430735,30.0864988267387,"K20Ca","K2","3105D",31,"dark","C",44.33191134,607.75,0.60775,-0.00865389315262792
"395","K20Ca_3206",130.854435131901,0.00340056288004224,31.2727561161041,"K20Ca","K2","3206",32,"light","C",44.33191134,607.75,0.60775,0.00206669209034567
"396","K20Ca_3206D",129.677766321715,-0.0133611639324577,31.3154428278761,"K20Ca","K2","3206D",32,"dark","C",44.33191134,607.75,0.60775,-0.00812024737995117
"397","K20Ca_3302",152.80622883025,0.00849040679103838,32.5849156933062,"K20Ca","K2","3302",33,"light","C",44.33191134,607.75,0.60775,0.00516004472725357
"398","K20Ca_3302D",147.554575913326,-0.0128767725865984,32.5045620874548,"K20Ca","K2","3302D",33,"dark","C",44.33191134,607.75,0.60775,-0.00782585853950518
"399","K20Ca_3403",144.645738225423,-0.00178974610947407,33.1456815744957,"K20Ca","K2","3403",34,"light","C",44.33191134,607.75,0.60775,-0.00108771819803287
"400","K20Ca_3403D",138.10930349177,-0.0111986659724566,33.1371637246265,"K20Ca","K2","3403D",34,"dark","C",44.33191134,607.75,0.60775,-0.0068059892447605
"401","K20Cb_2703",173.622190155993,0.00531741936076412,26.2117464405124,"K20Cb","K2","2703",27,"light","C",26.5189147,610.75,0.61075,0.00324761387458669
"402","K20Cb_2703D",176.27588001635,-0.00509122166718897,26.2313822812962,"K20Cb","K2","2703D",27,"dark","C",26.5189147,610.75,0.61075,-0.00310946363323566
"403","K20Cb_2804",169.729575322393,0.0040296753906861,27.1347108732077,"K20Cb","K2","2804",28,"light","C",26.5189147,610.75,0.61075,0.00246112424486154
"404","K20Cb_2804D",170.917319632627,-0.0051184477560119,27.1012883715446,"K20Cb","K2","2804D",28,"dark","C",26.5189147,610.75,0.61075,-0.00312609196698427
"405","K20Cb_2906",163.89048161429,0.00197184255039226,28.2759887262528,"K20Cb","K2","2906",29,"light","C",26.5189147,610.75,0.61075,0.00120430283765207
"406","K20Cb_2906D",162.853852666662,-0.00612539129777887,28.3041600448633,"K20Cb","K2","2906D",29,"dark","C",26.5189147,610.75,0.61075,-0.00374108273511845
"407","K20Cb_3001",185.1449488545,0.00478308405994586,29.1734289230378,"K20Cb","K2","3001",30,"light","C",26.5189147,610.75,0.61075,0.00292126858961193
"408","K20Cb_3001D",187.37204254788,-0.00578281783309025,29.1459753208532,"K20Cb","K2","3001D",30,"dark","C",26.5189147,610.75,0.61075,-0.00353185599155987
"409","K20Cb_3103",155.56222799859,0.00481695079079343,30.1738111628291,"K20Cb","K2","3103",31,"light","C",26.5189147,610.75,0.61075,0.00294195269547709
"410","K20Cb_3103D",156.64540694023,-0.00655247548122604,30.1629004767975,"K20Cb","K2","3103D",31,"dark","C",26.5189147,610.75,0.61075,-0.0040019244001588
"411","K20Cb_3205",137.523363705964,-7.52278171528402e-06,31.2807211625371,"K20Cb","K2","3205",32,"light","C",26.5189147,610.75,0.61075,-4.59453893260972e-06
"412","K20Cb_3205D",134.917785639244,-0.00786084701363762,31.3529876522742,"K20Cb","K2","3205D",32,"dark","C",26.5189147,610.75,0.61075,-0.00480101231357918
"413","K20Cb_3306",112.825362554347,-0.00179058749905684,32.5322023047081,"K20Cb","K2","3306",33,"light","C",26.5189147,610.75,0.61075,-0.00109360131504897
"414","K20Cb_3306D",109.165366944156,-0.00546521047284122,32.4602426286357,"K20Cb","K2","3306D",33,"dark","C",26.5189147,610.75,0.61075,-0.00333787729628778
"415","K20Cb_3402",159.367974387129,-0.00391475896507888,32.9501425759791,"K20Cb","K2","3402",34,"light","C",26.5189147,610.75,0.61075,-0.00239093903792193
"416","K20Cb_3402D",153.777221088702,-0.0056503266883877,33.0773466936257,"K20Cb","K2","3402D",34,"dark","C",26.5189147,610.75,0.61075,-0.00345093702493279
"417","K20Cc_2702",178.682061170096,0.010044383438555,26.4823924485873,"K20Cc","K2","2702",27,"light","C",41.60133615,609.375,0.609375,0.00612079615786945
"418","K20Cc_2702D",184.039733280647,-0.00886740876164389,26.4272777813423,"K20Cc","K2","2702D",27,"dark","C",41.60133615,609.375,0.609375,-0.00540357721412675
"419","K20Cc_2803",196.422407002376,0.0101564544324045,27.1849034719141,"K20Cc","K2","2803",28,"light","C",41.60133615,609.375,0.609375,0.00618908941974649
"420","K20Cc_2803D",201.744986461474,-0.0101328958277209,27.1735817511969,"K20Cc","K2","2803D",28,"dark","C",41.60133615,609.375,0.609375,-0.00617473339501742
"421","K20Cc_2905",193.508230288168,0.010467280853396,28.4029926329965,"K20Cc","K2","2905",29,"light","C",41.60133615,609.375,0.609375,0.00637849927003819
"422","K20Cc_2905D",197.104491217188,-0.0105971381044838,28.3039885670537,"K20Cc","K2","2905D",29,"dark","C",41.60133615,609.375,0.609375,-0.00645763103241982
"423","K20Cc_3006",168.521867594737,0.00122219552263503,29.4929250827518,"K20Cc","K2","3006",30,"light","C",41.60133615,609.375,0.609375,0.000744775396605721
"424","K20Cc_3006D",165.492921351868,-0.0107556086450897,29.3880341138631,"K20Cc","K2","3006D",30,"dark","C",41.60133615,609.375,0.609375,-0.00655419901810154
"425","K20Cc_3102",165.704082846092,0.0139310323458776,30.4588589976229,"K20Cc","K2","3102",31,"light","C",41.60133615,609.375,0.609375,0.00848922283576916
"426","K20Cc_3102D",172.921175908598,-0.012562341476194,30.5486425394299,"K20Cc","K2","3102D",31,"dark","C",41.60133615,609.375,0.609375,-0.00765517683705572
"427","K20Cc_3205",141.605429090601,0.00959525692177237,31.3078512607467,"K20Cc","K2","3205",32,"light","C",41.60133615,609.375,0.609375,0.00584710968670504
"428","K20Cc_3205D",144.7299074489,-0.0125584573574334,31.3437570354431,"K20Cc","K2","3205D",32,"dark","C",41.60133615,609.375,0.609375,-0.00765280995218598
"429","K20Cc_3305",111.735701064249,0.00560090318609874,32.4643040092438,"K20Cc","K2","3305",33,"light","C",41.60133615,609.375,0.609375,0.00341305037902892
"430","K20Cc_3305D",110.52186837408,-0.0102876093976593,32.4601484168529,"K20Cc","K2","3305D",33,"dark","C",41.60133615,609.375,0.609375,-0.00626901197669864
"431","K20Cc_3401",169.31188563201,0.000818567897468432,33.0767782773921,"K20Cc","K2","3401",34,"light","C",41.60133615,609.375,0.609375,0.000498814812519826
"432","K20Cc_3401D",166.516186397868,-0.0102192314625699,33.0862295812247,"K20Cc","K2","3401D",34,"dark","C",41.60133615,609.375,0.609375,-0.00622734417250353
"433","K20Cd_2703",167.274053375652,0.00284382999228106,26.3354066065458,"K20Cd","K2","2703",27,"light","C",14.70584156,612.25,0.61225,0.00174113491277408
"434","K20Cd_2703D",168.543125925289,-0.00327662509576829,26.3066265318413,"K20Cd","K2","2703D",27,"dark","C",14.70584156,612.75,0.61275,-0.00200775202743202
"435","K20Cd_2805",175.28088369727,0.00210704803571937,27.2953316421022,"K20Cd","K2","2805",28,"light","C",14.70584156,612.75,0.61275,0.00129109368388704
"436","K20Cd_2805D",174.428333644618,-0.00450309980027084,27.2526176103284,"K20Cd","K2","2805D",28,"dark","C",14.70584156,612.75,0.61275,-0.00275927440261596
"437","K20Cd_2906",161.704765119343,0.000824486141523939,28.1552686716963,"K20Cd","K2","2906",29,"light","C",14.70584156,612.75,0.61275,0.000505203883218794
"438","K20Cd_2906D",160.261491601049,-0.0048987774831743,28.1598568686046,"K20Cd","K2","2906D",29,"dark","C",14.70584156,612.75,0.61275,-0.00300172590281505
"439","K20Cd_3002",172.459273861007,0.00168929123386725,29.3677239083098,"K20Cd","K2","3002",30,"light","C",14.70584156,612.75,0.61275,0.00103511320355216
"440","K20Cd_3002D",171.290234197511,-0.00585448399811057,29.3425299190237,"K20Cd","K2","3002D",30,"dark","C",14.70584156,612.75,0.61275,-0.00358733506984225
"441","K20Cd_3104",151.883255588049,0.00251674745221147,30.1224087455506,"K20Cd","K2","3104",31,"light","C",14.70584156,612.75,0.61275,0.00154213700134258
"442","K20Cd_3104D",151.510892498292,-0.00558704134573804,30.1003735916667,"K20Cd","K2","3104D",31,"dark","C",14.70584156,612.75,0.61275,-0.00342345958460098
"443","K20Cd_3205",132.800697208862,-0.000806190985865779,31.3267929753253,"K20Cd","K2","3205",32,"light","C",14.70584156,612.75,0.61275,-0.000493993526589256
"444","K20Cd_3205D",130.081642935199,-0.0062773990414112,31.4001221679487,"K20Cd","K2","3205D",32,"dark","C",14.70584156,612.75,0.61275,-0.00384647626262471
"445","K20Cd_3301",160.222986131064,0.000973262940084869,32.4921122757417,"K20Cd","K2","3301",33,"light","C",14.70584156,612.75,0.61275,0.000596366866537003
"446","K20Cd_3301D",157.342860950572,-0.00534365682394245,32.5816104816509,"K20Cd","K2","3301D",33,"dark","C",14.70584156,612.75,0.61275,-0.00327432571887074
"447","K20Cd_3402",158.553437972609,-0.00243859475278903,33.0942851208275,"K20Cd","K2","3402",34,"light","C",14.70584156,612.75,0.61275,-0.00149424893477148
"448","K20Cd_3402D",154.993347101621,-0.00376287915956028,33.1404287140541,"K20Cd","K2","3402D",34,"dark","C",14.70584156,612.75,0.61275,-0.00230570420502056
"449","M501a_2706",160.832660049811,0.00303944253921991,26.3420711033104,"M501a","M5","2706",27,"light","T1",26.52110825,610.125,0.610125,0.00185443987924155
"450","M501a_2706D",162.227636678964,-0.00562435901517699,26.3189840399056,"M501a","M5","2706D",27,"dark","T1",26.52110825,610.125,0.610125,-0.00343156204413486
"451","M501a_2802",196.027793140163,0.0048697916720271,27.1461202263217,"M501a","M5","2802",28,"light","T1",26.52110825,610.125,0.610125,0.00297118164389553
"452","M501a_2802D",198.056597358671,-0.00655470498704319,27.1839285959416,"M501a","M5","2802D",28,"dark","T1",26.52110825,610.125,0.610125,-0.00399918938021973
"453","M501a_2903",200.007734704071,0.00732126747352009,28.3692864430338,"M501a","M5","2903",29,"light","T1",26.52110825,610.125,0.610125,0.00446688831728144
"454","M501a_2903D",206.224297799909,-0.00546561554546693,28.2694799758384,"M501a","M5","2903D",29,"dark","T1",26.52110825,610.125,0.610125,-0.00333470868467801
"455","M501a_3005",125.615855685689,-0.00313862835776156,29.2674621568737,"M501a","M5","3005",30,"light","T1",26.52110825,610.125,0.610125,-0.00191495562677927
"456","M501a_3005D",119.737032929273,-0.00969937671003637,29.2796510183586,"M501a","M5","3005D",30,"dark","T1",26.52110825,610.125,0.610125,-0.00591783221521094
"457","M501a_3101",188.95422871813,0.00804027372026468,30.4744740278945,"M501a","M5","3101",31,"light","T1",26.52110825,610.125,0.610125,0.00490557200357649
"458","M501a_3101D",192.406558698101,-0.0079402427611366,30.4815092383062,"M501a","M5","3101D",31,"dark","T1",26.52110825,610.125,0.610125,-0.00484454061463847
"459","M501a_3202",167.164451782645,0.0068509134471956,31.3796443990308,"M501a","M5","3202",32,"light","T1",26.52110825,610.125,0.610125,0.00417991356697022
"460","M501a_3202D",169.718553415612,-0.00778847612736073,31.3595908227999,"M501a","M5","3202D",32,"dark","T1",26.52110825,610.125,0.610125,-0.00475194399720597
"461","M501a_3304",135.49086029919,0.00300440292580942,32.4160154882713,"M501a","M5","3304",33,"light","T1",26.52110825,610.125,0.610125,0.00183306133510947
"462","M501a_3304D",133.554156332942,-0.00743670665090008,32.3774037672475,"M501a","M5","3304D",33,"dark","T1",26.52110825,610.125,0.610125,-0.00453732064538041
"463","M501a_3405",127.910418255958,-0.00269085766649906,33.2099369172549,"M501a","M5","3405",34,"light","T1",26.52110825,610.125,0.610125,-0.00164175953377274
"464","M501a_3405D",123.801012047757,-0.00625961221555671,33.2107629815019,"M501a","M5","3405D",34,"dark","T1",26.52110825,610.125,0.610125,-0.00381914590301654
"465","M501b_2702",168.764344461186,0.00499047235119636,26.2757697636815,"M501b","M5","2702",27,"light","T1",26.47233415,610.625,0.610625,0.00304730717944928
"466","M501b_2702D",171.194978797725,-0.00520521738297929,26.3177882424195,"M501b","M5","2702D",27,"dark","T1",26.47233415,610.625,0.610625,-0.00317843586448173
"467","M501b_2803",193.469554843257,0.00536421324260196,27.1743642955771,"M501b","M5","2803",28,"light","T1",26.47233415,610.625,0.610625,0.00327552271126382
"468","M501b_2803D",196.290366779484,-0.0060414649892924,27.1650241492715,"M501b","M5","2803D",28,"dark","T1",26.47233415,610.625,0.610625,-0.00368906955908667
"469","M501b_2905",174.557815756642,0.00559533054615054,28.3648241852162,"M501b","M5","2905",29,"light","T1",26.47233415,610.625,0.610625,0.00341664871474317
"470","M501b_2905D",176.003568260067,-0.00658613887885062,28.346770135027,"M501b","M5","2905D",29,"dark","T1",26.47233415,610.625,0.610625,-0.00402166105289816
"471","M501b_3006",176.167051892473,-0.00162463828990656,29.4715972283206,"M501b","M5","3006",30,"light","T1",26.47233415,610.625,0.610625,-0.000992044755774193
"472","M501b_3006D",172.134377029893,-0.00758400250441915,29.3423471274118,"M501b","M5","3006D",30,"dark","T1",26.47233415,610.625,0.610625,-0.00463098152926094
"473","M501b_3102",171.036837347845,0.0067143439443256,30.4613993184807,"M501b","M5","3102",31,"light","T1",26.47233415,610.625,0.610625,0.00409994627100382
"474","M501b_3102D",173.871469113401,-0.00874268346506982,30.5020141393804,"M501b","M5","3102D",31,"dark","T1",26.47233415,610.625,0.610625,-0.00533850109085826
"475","M501b_3204",154.827295531264,0.0041430767154944,31.260308821169,"M501b","M5","3204",32,"light","T1",26.47233415,610.625,0.610625,0.00252986621939877
"476","M501b_3204D",153.813118888474,-0.00927158749652497,31.3160762109757,"M501b","M5","3204D",32,"dark","T1",26.47233415,610.625,0.610625,-0.00566146311506556
"477","M501b_3305",125.968831816661,0.00223288039284587,32.46640824442,"M501b","M5","3305",33,"light","T1",26.47233415,610.625,0.610625,0.00136345258988151
"478","M501b_3305D",124.085091826471,-0.00712900528946372,32.4841966004466,"M501b","M5","3305D",33,"dark","T1",26.47233415,610.625,0.610625,-0.00435314885487878
"479","M501b_3401",175.878810581829,-6.77927490612559e-05,33.0003241135661,"M501b","M5","3401",34,"light","T1",26.47233415,610.625,0.610625,-4.13959473955294e-05
"480","M501b_3401D",173.913241467701,-0.0061915279285699,33.0297937564329,"M501b","M5","3401D",34,"dark","T1",26.47233415,610.625,0.610625,-0.003780701741383
"481","M501c_2702",178.615087259242,0.0104014691374357,26.513938482891,"M501c","M5","2702",27,"light","T1",45.93939199,607.25,0.60725,0.00631629213370783
"482","M501c_2702D",184.310586604378,-0.00954136221490074,26.4596620255916,"M501c","M5","2702D",27,"dark","T1",45.93939199,607.25,0.60725,-0.00579399220499847
"483","M501c_2804",192.805808519048,0.0102748781843198,27.1560701812316,"M501c","M5","2804",28,"light","T1",45.93939199,607.25,0.60725,0.0062394197774282
"484","M501c_2804D",196.129370982106,-0.0123398362152114,27.1119710049568,"M501c","M5","2804D",28,"dark","T1",45.93939199,607.25,0.60725,-0.00749336554168712
"485","M501c_2905",192.229312876869,0.0115978222598656,28.3341649759363,"M501c","M5","2905",29,"light","T1",45.93939199,607.25,0.60725,0.00704277756730338
"486","M501c_2905D",195.107267490851,-0.0132086509817036,28.266736782971,"M501c","M5","2905D",29,"dark","T1",45.93939199,607.25,0.60725,-0.00802095330863951
"487","M501c_3001",186.241675502684,0.0110337373744137,29.1195179773166,"M501c","M5","3001",30,"light","T1",45.93939199,607.25,0.60725,0.00670023702061272
"488","M501c_3001D",191.032356004443,-0.0135472348403032,29.1444895991316,"M501c","M5","3001D",30,"dark","T1",45.93939199,607.25,0.60725,-0.00822655835677412
"489","M501c_3103",152.631849435814,0.0123916878957215,30.5097906623207,"M501c","M5","3103",31,"light","T1",45.93939199,607.25,0.60725,0.00752485247467688
"490","M501c_3103D",157.183584557713,-0.0124976293177027,30.3606231637222,"M501c","M5","3103D",31,"dark","T1",45.93939199,607.25,0.60725,-0.00758918540317496
"491","M501c_3204",140.215989070386,0.0094731271957752,31.2835696710802,"M501c","M5","3204",32,"light","T1",45.93939199,607.25,0.60725,0.00575255648963449
"492","M501c_3204D",142.590026956815,-0.012530230647459,31.343827910788,"M501c","M5","3204D",32,"dark","T1",45.93939199,607.25,0.60725,-0.00760898256066948
"493","M501c_3306",112.614794560003,0.000686571389008926,32.3977883104941,"M501c","M5","3306",33,"light","T1",45.93939199,607.25,0.60725,0.00041692047597567
"494","M501c_3306D",109.10001695385,-0.0109026243228479,32.3447382486806,"M501c","M5","3306D",33,"dark","T1",45.93939199,607.25,0.60725,-0.00662061862004939
"495","M501c_3401",166.55296027162,0.00148423019975097,33.0247432979673,"M501c","M5","3401",34,"light","T1",45.93939199,607.25,0.60725,0.000901298788798776
"496","M501c_3401D",164.129382704775,-0.010479975244911,33.0485026296763,"M501c","M5","3401D",34,"dark","T1",45.93939199,607.25,0.60725,-0.0063639649674722
"497","M501d_2703",162.408792255216,0.00642650553636185,26.4509274558611,"M501d","M5","2703",27,"light","T1",29.96381104,610.375,0.610375,0.00392257831675686
"498","M501d_2703D",165.718424419513,-0.00594588563774964,26.4256002469083,"M501d","M5","2703D",27,"dark","T1",29.96381104,610.375,0.610375,-0.00362921994614144
"499","M501d_2804",188.806598774951,0.00662367797153229,27.0796097138555,"M501d","M5","2804",28,"light","T1",29.96381104,610.375,0.610375,0.00404292744187402
"500","M501d_2804D",191.047386998181,-0.0077772993965175,27.0523799152591,"M501d","M5","2804D",28,"dark","T1",29.96381104,610.375,0.610375,-0.00474706911914937
"501","M501d_2906",166.462930037576,0.00349630192819186,28.0993004124822,"M501d","M5","2906",29,"light","T1",29.96381104,610.375,0.610375,0.00213405528942011
"502","M501d_2906D",165.897117125555,-0.00822127596208929,28.1342266310982,"M501d","M5","2906D",29,"dark","T1",29.96381104,610.375,0.610375,-0.00501806131536025
"503","M501d_3001",186.776457088618,0.00629038477647566,29.1372860906815,"M501d","M5","3001",30,"light","T1",29.96381104,610.375,0.610375,0.00383949360794133
"504","M501d_3001D",188.599447688597,-0.0103470563068951,29.1557287940093,"M501d","M5","3001D",30,"dark","T1",29.96381104,610.375,0.610375,-0.0063155844933211
"505","M501d_3103",161.724057686605,0.00839362778234269,30.5366827179374,"M501d","M5","3103",31,"light","T1",29.96381104,610.375,0.610375,0.00512326055764742
"506","M501d_3103D",164.341252813719,-0.0101856741712482,30.4019680222202,"M501d","M5","3103D",31,"dark","T1",29.96381104,610.375,0.610375,-0.00621708087227562
"507","M501d_3205",143.81558353203,0.00141957975700881,31.1771531982179,"M501d","M5","3205",32,"light","T1",29.96381104,610.375,0.610375,0.000866475994184252
"508","M501d_3205D",141.400961465769,-0.0108426260416052,31.2619323796477,"M501d","M5","3205D",32,"dark","T1",29.96381104,610.375,0.610375,-0.00661806787014477
"509","M501d_3306",110.273865902097,-0.000297848008703679,32.6108796385087,"M501d","M5","3306",33,"light","T1",29.96381104,610.375,0.610375,-0.000181798978312508
"510","M501d_3306D",107.233772680343,-0.00709904628121464,32.5160033170276,"M501d","M5","3306D",33,"dark","T1",29.96381104,610.375,0.610375,-0.00433308037389639
"511","M501d_3402",166.907159415661,-0.00158655437146827,32.9450982935504,"M501d","M5","3402",34,"light","T1",29.96381104,610.375,0.610375,-0.000968393124484945
"512","M501d_3402D",162.68183077264,-0.00791571579835124,33.0722432766052,"M501d","M5","3402D",34,"dark","T1",29.96381104,610.375,0.610375,-0.00483155503041864
"513","M502a_2704",164.036576304895,0.00337418675172338,26.3412842363674,"M502a","M5","2704",27,"light","T2",22.06479458,610.375,0.610375,0.00205951923858316
"514","M502a_2704D",164.752844543113,-0.00513035138932494,26.3214363781492,"M502a","M5","2704D",27,"dark","T2",22.06479458,610.375,0.610375,-0.00313143822925921
"515","M502a_2805",177.763592443382,0.0025680743384315,27.3373785165421,"M502a","M5","2805",28,"light","T2",22.06479458,610.375,0.610375,0.00156748837432013
"516","M502a_2805D",176.275312210704,-0.00633426146824113,27.3120348823227,"M502a","M5","2805D",28,"dark","T2",22.06479458,610.375,0.610375,-0.00386627484367768
"517","M502a_2901",202.562029955876,0.00664779985153086,28.2915970947065,"M502a","M5","2901",29,"light","T2",22.06479458,610.375,0.610375,0.00405765083437815
"518","M502a_2901D",205.712066996388,-0.00596416743050793,28.1778485230677,"M502a","M5","2901D",29,"dark","T2",22.06479458,610.375,0.610375,-0.00364037869539628
"519","M502a_3002",175.734156187407,0.0011557484445805,29.3766961712235,"M502a","M5","3002",30,"light","T2",22.06479458,610.375,0.610375,0.000705439956860823
