,fragment.ID.full,Intercept,umol.L.sec,Temp.C,fragment.ID,genotype,run,temp.Cat,light_dark,treatment,surf.area.cm2,volume.mls,volume,umol.sec,BLANK,blank.rate,umol.sec.corr,umol.cm2.hr,umol.cm2.hr.c,ln.rate,rate.type,individual.ID,Pnet_umol.cm2.hr,Rdark_umol.cm2.hr
767,K203d_3403,147.8240414,-0.003063725,33.1130971,K203d,K2,3403,34,light,T3,18.01660913,613.75,0.61375,-0.001880361,0,-0.001828995,-5.14E-05,-0.010263858,0.010263858,-2.204879075,NP,K203d,0.010263858,0.510342596
768,K203d_3403,147.8240414,-0.003063725,33.1130971,K203d,K2,3403,34,light,T3,18.01660913,613.75,0.61375,-0.001880361,0,-0.001828995,-5.14E-05,-0.010263858,0.010263858,-2.204879075,NP,K203d,0.010263858,0.342811607
769,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.461620614
770,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.409534086
771,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.560205271
772,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.543081201
773,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.613893551
774,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.525578608
775,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.543998097
776,K20Ca_2704,171.671074,0.010051867,26.36481988,K20Ca,K2,2704,27,light,C,44.33191134,607.75,0.60775,0.006109022,0,-0.00037831,0.006487332,0.526807765,0.526807765,-0.467115379,NP,K20Ca,0.526807765,0.437295512
777,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.461620614
778,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.409534086
779,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.560205271
780,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.543081201
781,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.613893551
782,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.525578608
783,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.543998097
784,K20Ca_2806,156.6503484,0.007928289,27.30945628,K20Ca,K2,2806,28,light,C,44.33191134,607.75,0.60775,0.004818417,0,-0.000995616,0.005814033,0.472132129,0.472132129,-0.558385319,NP,K20Ca,0.472132129,0.437295512
785,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.461620614
786,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.409534086
787,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.560205271
788,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.543081201
789,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.613893551
790,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.525578608
791,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.543998097
792,K20Ca_2901,216.0678934,0.015971907,28.40125521,K20Ca,K2,2901,29,light,C,44.33191134,607.75,0.60775,0.009706926,0,-4.66E-06,0.00971159,0.788635596,0.788635596,-0.118068031,NP,K20Ca,0.788635596,0.437295512
793,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.461620614
794,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.409534086
795,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.560205271
796,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.543081201
797,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.613893551
798,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.525578608
799,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.543998097
800,K20Ca_3003,154.2543377,0.007999239,29.24296276,K20Ca,K2,3003,30,light,C,44.33191134,607.75,0.60775,0.004861537,0,-0.001985248,0.006846785,0.555997366,0.555997366,-0.421598505,NP,K20Ca,0.555997366,0.437295512
801,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.461620614
802,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.409534086
803,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.560205271
804,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.543081201
805,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.613893551
806,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.525578608
807,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.543998097
808,K20Ca_3105,146.9955828,0.012712453,30.00014011,K20Ca,K2,3105,31,light,C,44.33191134,607.75,0.60775,0.007725993,0,-0.001463881,0.009189874,0.746269352,0.746269352,-0.166917587,NP,K20Ca,0.746269352,0.437295512
809,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.461620614
810,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.409534086
811,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.560205271
812,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.543081201
813,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.613893551
814,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.525578608
815,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.543998097
816,K20Ca_3206,130.8544351,0.003400563,31.27275612,K20Ca,K2,3206,32,light,C,44.33191134,607.75,0.60775,0.002066692,0,-0.001838183,0.003904876,0.317097806,0.317097806,-0.874434539,NP,K20Ca,0.317097806,0.437295512
817,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.461620614
818,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.409534086
819,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.560205271
820,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.543081201
821,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.613893551
822,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.525578608
823,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.543998097
824,K20Ca_3302,152.8062288,0.008490407,32.58491569,K20Ca,K2,3302,33,light,C,44.33191134,607.75,0.60775,0.005160045,0,-0.001565491,0.006725536,0.546151244,0.546151244,-0.436721678,NP,K20Ca,0.546151244,0.437295512
825,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.461620614
826,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.409534086
827,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.560205271
828,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.543081201
829,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.613893551
830,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.525578608
831,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.543998097
832,K20Ca_3403,144.6457382,-0.001789746,33.14568157,K20Ca,K2,3403,34,light,C,44.33191134,607.75,0.60775,-0.001087718,0,-0.001828995,0.000741276,0.060195804,0.060195804,-1.831358436,NP,K20Ca,0.060195804,0.437295512
833,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.37723661
834,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.338682718
835,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.3597349
836,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.281619789
837,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.397465612
838,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.392030535
839,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.346683799
840,K20Cb_2703,173.6221902,0.005317419,26.21174644,K20Cb,K2,2703,27,light,C,26.5189147,610.75,0.61075,0.003247614,0,-0.000280198,0.003527812,0.478908108,0.478908108,-0.546611523,NP,K20Cb,0.478908108,0.372996834
841,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.37723661
842,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.338682718
843,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.3597349
844,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.281619789
845,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.397465612
846,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.392030535
847,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.346683799
848,K20Cb_2804,169.7295753,0.004029675,27.13471087,K20Cb,K2,2804,28,light,C,26.5189147,610.75,0.61075,0.002461124,0,-0.00069377,0.003154894,0.428283689,0.428283689,-0.638121849,NP,K20Cb,0.428283689,0.372996834
849,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.37723661
850,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.338682718
851,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.3597349
852,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.281619789
853,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.397465612
854,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.392030535
855,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.346683799
856,K20Cb_2906,163.8904816,0.001971843,28.27598873,K20Cb,K2,2906,29,light,C,26.5189147,610.75,0.61075,0.001204303,0,-0.001163993,0.002368295,0.321501228,0.321501228,-0.863932588,NP,K20Cb,0.321501228,0.372996834
857,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.37723661
858,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.338682718
859,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.3597349
860,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.281619789
861,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.397465612
862,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.392030535
863,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.346683799
864,K20Cb_3001,185.1449489,0.004783084,29.17342892,K20Cb,K2,3001,30,light,C,26.5189147,610.75,0.61075,0.002921269,0,-0.001367605,0.004288874,0.582223864,0.582223864,-0.382397428,NP,K20Cb,0.582223864,0.372996834
865,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.37723661
866,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.338682718
867,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.3597349
868,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.281619789
869,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.397465612
870,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.392030535
871,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.346683799
872,K20Cb_3103,155.562228,0.004816951,30.17381116,K20Cb,K2,3103,31,light,C,26.5189147,610.75,0.61075,0.002941953,0,-0.00115778,0.004099733,0.556547559,0.556547559,-0.420760144,NP,K20Cb,0.556547559,0.372996834
873,K20Cb_3205,137.5233637,-7.52E-06,31.28072116,K20Cb,K2,3205,32,light,C,26.5189147,610.75,0.61075,-4.59E-06,0,-0.00221216,0.002207565,0.29968178,0.29968178,-0.917086599,NP,K20Cb,0.29968178,0.37723661
874,K20Cb_3205,137.5233637,-7.52E-06,31.28072116,K20Cb,K2,3205,32,light,C,26.5189147,610.75,0.61075,-4.59E-06,0,-0.00221216,0.002207565,0.29968178,0.29968178,-0.917086599,NP,K20Cb,0.29968178,0.338682718
875,K20Cb_3205,137.5233637,-7.52E-06,31.28072116,K20Cb,K2,3205,32,light,C,26.5189147,610.75,0.61075,-4.59E-06,0,-0.00221216,0.002207565,0.29968178,0.29968178,-0.917086599,NP,K20Cb,0.29968178,0.3597349
876,K20Cb_3205,137.5233637,-7.52E-06,31.28072116,K20Cb,K2,3205,32,light,C,26.5189147,610.75,0.61075,-4.59E-06,0,-0.00221216,0.002207565,0.29968178,0.29968178,-0.917086599,NP,K20Cb,0.29968178,0.281619789
877,K20Cb_3205,137.5233637,-7.52E-06,31.28072116,K20Cb,K2,3205,32,light,C,26.5189147,610.75,0.61075,-4.59E-06,0,-0.00221216,0.002207565,0.29968178,0.29968178,-0.917086599,NP,K20Cb,0.29968178,0.397465612
878,K20Cb_3205,137.5233637,-7.52E-06,31.28072116,K20Cb,K2,3205,32,light,C,26.5189147,610.75,0.61075,-4.59E-06,0,-0.00221216,0.002207565,0.29968178,0.29968178,-0.917086599,NP,K20Cb,0.29968178,0.392030535
